Log_ID,User_ID,Login_Timestamp,IP_Address,Resource_Accessed,Failed_Login_Count,Data_Transfer_Amount
1433,36,2026-01-02 03:51:14,14.197.84.15,HR_Portal,2,4009.96
1434,36,2026-01-22 18:03:00,204.66.176.52,HR_Portal,3,3695.32
1435,36,2026-01-23 22:11:34,43.47.237.218,File_Server,0,58.26
1436,36,2026-01-21 17:26:20,193.235.142.95,Email_System,5,3239.52
1437,36,2026-01-14 20:31:38,128.193.168.150,HR_Portal,2,4473.69
1438,36,2026-01-09 18:18:40,38.114.167.6,Customer_DB,2,4393.59
1439,36,2026-01-15 07:55:39,48.158.239.254,File_Server,2,4076.67
1440,36,2026-01-08 14:48:55,5.229.169.54,Email_System,0,2009.88
1441,37,2026-01-12 14:39:01,26.250.165.111,Finance_DB,2,4180.18
1442,37,2026-01-17 07:05:58,99.100.60.42,Internal_Wiki,3,4001.5
1443,37,2026-01-09 18:03:18,55.211.235.196,Internal_Wiki,1,574.15
1444,37,2026-01-17 06:06:49,169.163.202.230,Internal_Wiki,5,302.65
1445,37,2026-01-21 09:54:15,106.25.37.97,Email_System,0,2085.98
1446,37,2026-01-27 11:43:50,134.100.68.15,Customer_DB,3,4013.3
1447,37,2026-01-12 15:16:49,166.234.94.52,Internal_Wiki,3,914.49
1448,37,2026-01-18 00:31:41,97.50.70.64,Finance_DB,2,3060.68
1449,37,2026-01-22 11:50:12,162.211.98.38,Internal_Wiki,5,4867.49
1450,37,2026-01-19 23:52:26,13.13.56.2,Email_System,3,4602.79
1451,37,2026-01-23 03:43:14,35.13.171.83,File_Server,3,2209.03
1452,37,2026-01-18 20:56:19,74.116.49.132,File_Server,2,3278.32
1453,37,2026-01-02 10:42:51,116.17.146.15,File_Server,5,4342.98
1454,37,2026-01-22 15:58:32,170.98.156.246,Customer_DB,5,2887.48
1455,37,2026-01-21 08:53:08,184.80.7.84,Customer_DB,1,4889.7
1456,37,2026-01-17 01:19:05,48.126.102.82,Internal_Wiki,2,2600.31
1457,37,2026-01-16 05:43:09,71.194.90.231,Internal_Wiki,5,3095.01
1458,37,2026-01-16 13:49:01,214.93.221.103,Finance_DB,5,3635.99
1459,37,2026-01-27 12:51:01,139.43.164.232,Finance_DB,2,3321.92
1460,37,2026-01-13 08:21:36,63.51.24.247,Internal_Wiki,3,751.79
1461,37,2026-01-21 05:28:41,220.49.187.206,Customer_DB,4,282.28
1462,37,2026-01-29 07:44:13,41.69.49.243,Internal_Wiki,1,2532.78
1463,37,2026-01-07 16:00:23,149.151.197.36,Finance_DB,3,4348.38
1464,37,2026-01-20 00:13:07,153.231.203.208,File_Server,3,1609.96
1465,37,2026-01-02 23:53:19,85.253.245.199,HR_Portal,2,261.25
1466,37,2026-01-10 14:39:36,50.165.149.30,Email_System,4,3220.15
1467,37,2026-01-12 12:23:41,153.79.35.221,Finance_DB,1,403.36
1468,37,2026-01-12 16:47:37,219.159.11.221,Finance_DB,4,2246.01
1469,37,2026-01-28 00:34:40,15.52.97.224,Finance_DB,3,1587.15
1470,37,2026-01-19 15:05:56,104.94.159.64,Finance_DB,5,3270.33
1471,37,2026-01-05 14:26:56,184.13.126.5,File_Server,3,2067.57
1472,37,2026-01-03 10:02:56,101.203.73.143,Customer_DB,4,10.85
1473,37,2026-01-04 12:46:53,94.72.173.16,File_Server,4,4816.22
1474,37,2026-01-26 03:44:18,89.104.167.50,Internal_Wiki,2,4451.65
1475,37,2026-01-24 23:15:04,178.169.254.111,Customer_DB,1,3276.43
1476,37,2026-01-04 13:51:08,121.62.0.124,Finance_DB,2,1823.08
1477,37,2026-01-03 14:59:48,152.243.61.129,File_Server,1,4223.14
1478,37,2026-01-14 13:12:35,116.139.251.96,HR_Portal,4,3839.41
1479,37,2026-01-21 01:05:10,136.102.216.27,Customer_DB,3,3586.12
1480,37,2026-01-25 02:27:58,170.29.65.203,HR_Portal,5,2268.14
1481,38,2026-01-01 05:43:31,148.208.25.44,File_Server,5,1116.52
1482,38,2026-01-22 15:31:38,24.183.158.119,HR_Portal,2,4151.12
1483,38,2026-01-26 03:52:06,21.170.72.190,HR_Portal,4,2614.71
1484,38,2026-01-28 05:08:05,155.214.171.84,Internal_Wiki,0,238.43
1485,38,2026-01-24 22:38:30,147.209.125.189,Email_System,3,710.84
1486,38,2026-01-16 09:14:50,23.68.162.223,Internal_Wiki,5,3610.58
1487,38,2026-01-03 21:06:17,27.180.127.57,File_Server,2,3058.15
1488,38,2026-01-19 13:01:09,122.109.183.163,Email_System,0,4651.78
1489,38,2025-12-31 01:03:55,72.185.37.138,Finance_DB,1,2290.66
1490,38,2026-01-16 05:25:18,32.136.68.121,Email_System,5,1696.29
1491,38,2026-01-23 09:54:31,201.232.132.69,Finance_DB,0,4633.87
1492,38,2026-01-14 01:50:18,91.140.64.141,Internal_Wiki,4,624.86
1493,38,2026-01-13 18:02:47,128.118.66.109,Finance_DB,3,3295.7
1494,38,2026-01-26 03:28:49,58.89.225.97,Customer_DB,1,4819.64
1495,38,2026-01-26 17:51:36,23.255.38.38,File_Server,4,3683.71
1496,38,2026-01-07 10:59:22,188.120.156.237,Customer_DB,3,4195.69
1497,38,2026-01-17 21:35:09,113.68.113.108,Finance_DB,4,3907.6
1498,38,2026-01-20 00:42:41,145.102.60.242,Email_System,5,2896.99
1499,38,2026-01-13 08:26:22,145.52.97.73,Internal_Wiki,1,526.73
1500,38,2026-01-19 13:50:05,96.140.54.212,Internal_Wiki,4,3034.74
1501,38,2026-01-08 09:17:12,71.16.20.17,HR_Portal,4,4408.14
1502,38,2026-01-21 15:16:48,145.106.165.64,Finance_DB,4,4580.39
1503,38,2026-01-23 09:59:01,96.39.184.198,Email_System,2,1995.37
1504,38,2026-01-06 22:02:01,65.106.151.170,HR_Portal,2,2269.7
1505,38,2026-01-08 13:23:59,195.32.226.162,Email_System,1,2069.6
1506,38,2026-01-12 14:24:07,92.15.4.161,Internal_Wiki,5,2566.35
1507,38,2025-12-30 22:19:31,114.105.51.78,Internal_Wiki,4,4304.93
1508,38,2025-12-31 05:55:21,26.240.243.59,Internal_Wiki,5,4678.21
1509,38,2026-01-19 22:23:08,63.229.183.77,Internal_Wiki,1,1012.44
1510,38,2026-01-17 13:28:33,17.3.253.144,Customer_DB,5,1459.99
1511,38,2026-01-15 13:32:04,73.89.128.197,HR_Portal,5,672.03
1512,38,2026-01-02 06:03:22,123.35.174.7,Internal_Wiki,5,4876.15
1513,38,2026-01-02 23:56:10,5.115.236.169,Email_System,4,2717.03
1514,38,2026-01-08 20:41:13,216.0.166.167,Internal_Wiki,2,3554.66
1515,38,2026-01-18 01:20:12,172.249.198.250,HR_Portal,4,2407.05
1516,38,2026-01-11 14:49:44,60.89.120.218,Customer_DB,5,3553.52
1517,38,2026-01-11 12:43:54,177.18.132.46,Internal_Wiki,5,4470.39
1518,38,2026-01-09 04:49:41,19.1.185.10,Customer_DB,2,4388.61
1519,38,2026-01-24 19:56:16,141.87.50.167,Finance_DB,0,2618.42
1520,38,2026-01-22 11:38:55,51.249.153.141,File_Server,3,735.18
1521,39,2026-01-15 05:09:46,104.172.203.35,Internal_Wiki,0,1007.51
1522,39,2026-01-26 05:04:26,12.13.145.168,Email_System,2,3420.12
1523,39,2026-01-22 21:26:24,140.183.227.81,Email_System,0,3456.07
1524,39,2026-01-17 00:41:39,214.248.31.15,HR_Portal,1,3770.43
1525,39,2026-01-05 00:20:17,118.242.83.124,File_Server,2,4071.99
1526,39,2026-01-15 06:51:09,81.171.159.129,File_Server,4,4341.5
1527,39,2026-01-27 21:59:17,79.142.198.144,Internal_Wiki,4,4325.56
1528,39,2025-12-30 23:10:15,195.230.173.91,Internal_Wiki,5,2810.74
1529,39,2026-01-28 11:24:16,105.110.130.123,Email_System,4,3923.69
1530,39,2026-01-11 14:32:57,105.118.97.121,Internal_Wiki,2,3467.75
1531,39,2026-01-15 23:03:26,204.122.252.184,File_Server,3,1943.9
1532,39,2026-01-02 10:24:36,41.217.204.180,Internal_Wiki,2,4829.51
1533,39,2026-01-25 13:39:49,162.3.99.167,File_Server,0,3720.91
1534,39,2026-01-23 05:08:42,117.142.157.10,Email_System,4,4345.56
1535,39,2026-01-20 19:54:41,176.174.236.33,Finance_DB,1,4558.32
1536,39,2026-01-17 20:53:58,40.159.115.179,Internal_Wiki,5,3241.69
1537,39,2026-01-11 16:50:57,223.135.152.87,Customer_DB,4,3694.87
1538,39,2026-01-20 18:29:29,3.245.218.173,Email_System,5,4821.81
1539,39,2026-01-08 17:52:18,1.178.1.26,HR_Portal,3,895.36
1540,39,2026-01-15 05:52:56,184.207.117.60,Internal_Wiki,0,943.01
1541,39,2026-01-28 14:16:46,213.33.136.130,Email_System,5,2574.1
1542,39,2026-01-02 21:00:50,15.48.173.125,Finance_DB,0,2148.25
1543,39,2026-01-13 21:15:02,165.223.177.146,Customer_DB,2,659.03
1544,39,2026-01-21 13:48:26,88.66.63.243,Customer_DB,2,38.17
1545,39,2026-01-08 12:55:48,219.166.129.6,Finance_DB,5,4688.1
1546,39,2026-01-11 02:58:24,36.13.202.151,File_Server,1,4643.85
1547,39,2026-01-25 16:41:48,163.9.180.141,Customer_DB,0,3870.57
1548,39,2026-01-24 23:21:08,137.221.74.104,Internal_Wiki,4,4217.27
1549,39,2026-01-29 07:00:33,58.58.60.196,HR_Portal,3,3951.64
1550,39,2026-01-15 03:57:07,68.68.123.138,Customer_DB,2,373.68
1551,39,2026-01-01 15:46:16,173.9.199.23,Internal_Wiki,2,2631.72
1552,39,2026-01-08 04:53:46,214.119.110.112,Email_System,4,350.2
1553,39,2026-01-04 17:29:42,19.40.253.72,Customer_DB,1,2085.5
1554,39,2026-01-01 01:50:11,152.222.205.146,Customer_DB,3,468.81
1555,39,2026-01-23 07:33:10,12.24.83.0,Email_System,1,3320.04
1556,39,2026-01-01 21:57:21,36.137.50.244,HR_Portal,2,1474.94
1557,39,2025-12-31 04:00:48,205.171.126.224,Customer_DB,4,2379.54
1558,39,2026-01-23 09:17:45,204.163.192.100,Customer_DB,5,53.93
1559,39,2026-01-22 06:05:43,160.248.160.194,Internal_Wiki,2,2233.88
1560,39,2026-01-17 01:16:34,3.169.239.162,Internal_Wiki,4,4593.85
1561,40,2026-01-17 10:45:47,160.238.204.1,Email_System,0,3415.93
1562,40,2026-01-29 11:32:46,120.83.65.245,HR_Portal,3,4580.5
1563,40,2026-01-02 22:46:30,172.159.156.148,File_Server,3,1290.39
1564,40,2026-01-10 00:18:31,203.152.220.206,Internal_Wiki,2,133.28
1565,40,2026-01-04 10:42:09,188.84.161.221,Customer_DB,2,2576.4
1566,40,2026-01-08 17:30:15,97.253.119.120,Customer_DB,3,2439.16
1567,40,2026-01-27 04:53:50,139.115.16.37,HR_Portal,5,970.64
1568,40,2026-01-26 15:22:38,189.73.49.52,Customer_DB,0,4741.58
1569,40,2026-01-04 15:41:59,187.116.111.150,Email_System,4,2670.7
1570,40,2026-01-21 19:12:54,155.85.50.86,Internal_Wiki,0,1061.8
1571,40,2026-01-04 14:03:18,106.226.231.122,Internal_Wiki,1,4326.1
1572,40,2026-01-26 05:31:23,53.153.207.146,Finance_DB,0,1035.84
1573,40,2026-01-07 05:03:21,15.22.147.237,Internal_Wiki,5,3878.28
1574,40,2026-01-16 15:15:15,218.99.145.2,Internal_Wiki,0,3736.99
1575,40,2026-01-17 13:51:05,59.142.193.65,Email_System,0,2301.53
1576,40,2026-01-15 05:36:52,141.176.255.161,HR_Portal,0,446.73
1577,40,2026-01-17 17:44:49,184.33.127.133,File_Server,1,3973.13
1578,40,2026-01-17 00:12:26,203.242.143.88,Customer_DB,0,2879.06
1579,40,2026-01-18 19:24:39,66.55.234.190,Email_System,2,2044.09
1580,40,2026-01-13 08:12:45,136.165.62.130,Finance_DB,5,2028.2
1581,40,2026-01-14 04:26:16,78.51.100.72,HR_Portal,0,1953.61
1582,40,2026-01-09 23:03:13,169.255.11.28,File_Server,4,39.44
1583,40,2026-01-12 22:16:49,212.243.108.111,Internal_Wiki,4,325.56
1584,40,2026-01-04 02:37:09,86.195.16.92,Internal_Wiki,4,237.13
1585,40,2026-01-07 02:38:41,87.126.73.62,File_Server,2,4640.96
1586,40,2026-01-27 19:01:39,116.25.147.34,File_Server,2,3936.59
1587,40,2026-01-14 02:38:40,89.150.75.96,HR_Portal,4,441.66
1588,40,2026-01-27 03:46:32,210.120.111.107,Finance_DB,3,1981.62
1589,40,2026-01-15 07:03:38,162.196.53.102,Internal_Wiki,0,2375.2
1590,40,2026-01-23 05:39:00,172.195.78.58,Customer_DB,1,690.54
1591,40,2026-01-28 10:15:41,130.100.75.209,Finance_DB,4,1481.94
1592,40,2026-01-27 12:11:10,35.148.60.213,Internal_Wiki,1,1497.3
1593,40,2026-01-15 18:21:32,59.203.164.174,Internal_Wiki,5,1871.92
1594,40,2026-01-19 18:02:59,204.246.221.243,File_Server,4,4375.09
1595,40,2026-01-10 12:54:43,176.93.171.162,Email_System,0,218.45
1596,40,2026-01-18 02:23:47,66.162.186.229,Customer_DB,4,1976.47
1597,40,2026-01-15 00:47:51,5.50.87.2,Customer_DB,0,1530.41
1598,40,2026-01-15 09:33:12,11.136.98.159,Internal_Wiki,5,4518.7
1599,40,2026-01-06 23:15:17,89.36.253.123,HR_Portal,1,2069.15
1600,40,2026-01-21 03:56:50,178.225.245.166,Internal_Wiki,4,720.85
1601,41,2026-01-10 07:30:55,28.158.74.5,Email_System,1,3088.26
1602,41,2026-01-06 17:12:50,69.72.107.77,HR_Portal,1,581.97
1603,41,2026-01-22 15:10:40,131.39.233.185,Internal_Wiki,4,4262.73
1604,41,2026-01-26 03:24:38,37.113.239.32,Customer_DB,3,3226.93
1605,41,2026-01-18 21:05:04,10.22.4.70,File_Server,2,3361.71
1606,41,2026-01-06 01:54:09,22.86.231.176,HR_Portal,0,995.11
1607,41,2026-01-23 05:09:58,44.140.228.20,Customer_DB,3,4758.18
1608,41,2026-01-26 18:34:28,143.194.125.233,HR_Portal,1,3359.76
1609,41,2026-01-11 07:05:04,91.134.50.108,Email_System,0,1432.83
1610,41,2026-01-15 05:34:07,133.187.235.55,File_Server,1,1595.75
1611,41,2026-01-04 23:52:25,155.27.74.10,Finance_DB,2,3085.55
1612,41,2026-01-17 06:20:04,52.134.250.48,HR_Portal,5,2925.01
1613,41,2026-01-16 06:10:03,129.140.154.205,Customer_DB,4,1828.82
1614,41,2026-01-14 07:54:23,109.152.112.56,HR_Portal,3,851.51
1615,41,2026-01-29 10:42:59,175.137.165.115,HR_Portal,1,3930.44
1616,41,2026-01-06 14:39:28,23.120.191.47,Internal_Wiki,5,3207.78
1617,41,2026-01-09 05:25:01,137.251.194.146,HR_Portal,2,680.19
1618,41,2026-01-03 16:44:52,67.125.141.5,Internal_Wiki,2,4390.65
1619,41,2026-01-11 07:56:19,200.151.56.168,Finance_DB,3,1800.12
1620,41,2026-01-13 11:56:39,71.31.45.187,HR_Portal,3,2762.84
1621,41,2026-01-14 08:15:18,16.186.90.64,Email_System,5,3037.07
1622,41,2026-01-15 15:25:52,101.108.122.235,HR_Portal,1,4457.57
1623,41,2026-01-09 10:12:45,6.17.187.73,Email_System,2,3670.39
1624,41,2026-01-26 04:09:55,20.133.235.5,Internal_Wiki,0,3639.85
1625,41,2025-12-31 10:11:28,34.200.104.194,File_Server,4,3161.82
1626,41,2026-01-11 22:23:42,108.139.81.200,Customer_DB,4,2031.62
1627,41,2026-01-09 06:35:41,164.87.43.56,Customer_DB,1,4532.45
1628,41,2026-01-02 02:36:56,16.68.70.11,Customer_DB,2,2721.91
1629,41,2026-01-02 18:21:32,49.93.38.50,Customer_DB,3,3273.0
1630,41,2026-01-17 00:27:09,208.156.74.38,Email_System,2,1968.57
1631,41,2026-01-13 17:32:56,220.94.101.245,Customer_DB,5,4287.25
1632,41,2026-01-10 18:05:52,192.102.95.232,Email_System,3,2510.6
1633,41,2026-01-14 20:17:59,18.209.16.184,File_Server,3,1825.69
1634,41,2026-01-08 13:57:32,103.212.250.89,File_Server,5,1202.02
1635,41,2026-01-26 18:00:54,208.176.8.146,Customer_DB,5,837.56
1636,41,2026-01-01 11:04:54,116.224.251.174,Customer_DB,1,2236.64
1637,41,2026-01-15 17:24:13,21.6.47.225,Email_System,4,4744.07
1638,41,2025-12-31 10:10:19,54.133.190.118,Internal_Wiki,1,3682.24
1639,41,2026-01-16 18:48:44,143.29.250.146,Finance_DB,2,211.69
1640,41,2026-01-23 20:46:02,124.63.127.120,Finance_DB,1,323.68
1641,42,2026-01-12 00:59:06,208.241.98.117,HR_Portal,1,223.61
1642,42,2026-01-26 11:19:05,200.230.255.38,Email_System,4,4539.55
1643,42,2026-01-06 21:31:11,57.36.102.10,HR_Portal,3,2353.67
1644,42,2026-01-06 04:41:14,88.118.20.217,Finance_DB,0,209.12
1645,42,2026-01-24 19:26:49,203.186.56.184,Internal_Wiki,2,525.09
1646,42,2026-01-19 18:59:43,114.113.169.25,Customer_DB,5,4149.94
1647,42,2026-01-20 05:38:04,195.81.48.4,Internal_Wiki,2,2897.37
1648,42,2026-01-21 08:05:13,5.167.112.91,Customer_DB,1,1889.53
1649,42,2026-01-06 06:13:13,140.242.166.154,Finance_DB,2,2942.52
1650,42,2026-01-06 05:40:34,40.167.250.22,File_Server,4,1265.42
1651,42,2026-01-20 09:49:41,198.165.40.181,Email_System,4,2035.15
1652,42,2026-01-26 22:51:29,218.40.237.208,HR_Portal,3,3965.36
1653,42,2026-01-02 19:46:33,2.121.58.132,Customer_DB,0,2514.17
1654,42,2026-01-08 11:18:00,41.80.62.255,Email_System,3,836.37
1655,42,2025-12-31 23:07:03,189.63.209.33,File_Server,4,3220.95
1656,42,2026-01-19 11:54:35,49.133.224.88,Email_System,1,942.66
1657,42,2026-01-06 21:48:35,179.106.171.237,HR_Portal,4,3589.34
1658,42,2026-01-05 22:01:44,98.34.136.221,File_Server,5,1159.43
1659,42,2026-01-28 22:20:50,1.118.58.3,HR_Portal,5,575.56
1660,42,2026-01-28 11:34:39,112.106.215.146,Internal_Wiki,3,2400.32
1661,42,2026-01-16 23:20:12,94.128.166.155,Customer_DB,1,3239.82
1662,42,2026-01-06 00:59:21,15.128.14.39,Finance_DB,0,1225.91
1663,42,2026-01-17 16:27:40,99.25.132.199,Email_System,4,2965.81
1664,42,2026-01-23 09:20:33,21.61.188.236,Email_System,5,2568.09
1665,42,2026-01-08 21:55:51,118.137.148.200,Customer_DB,1,289.0
1666,42,2025-12-31 06:15:35,221.55.168.27,HR_Portal,1,2588.04
1667,42,2026-01-10 08:03:41,182.125.156.214,Finance_DB,4,4846.53
1668,42,2026-01-09 11:05:56,92.29.63.172,Internal_Wiki,0,4393.76
1669,42,2026-01-29 11:41:35,26.101.139.128,Internal_Wiki,5,4108.3
1670,42,2026-01-21 17:50:43,221.174.137.65,File_Server,1,2251.52
1671,42,2026-01-19 04:28:15,188.44.6.115,Finance_DB,3,861.13
1672,42,2026-01-14 17:19:08,34.118.250.237,Finance_DB,4,722.13
1673,42,2026-01-24 19:22:01,93.61.219.66,Customer_DB,1,3119.83
1674,42,2026-01-01 14:11:06,215.220.243.166,Customer_DB,2,846.93
1675,42,2026-01-24 17:05:57,4.80.99.39,Internal_Wiki,2,4612.54
1676,42,2026-01-26 14:32:08,35.39.168.24,Customer_DB,4,353.53
1677,42,2026-01-08 17:57:31,57.121.124.79,Finance_DB,3,669.74
1678,42,2026-01-14 07:35:53,185.38.54.90,File_Server,1,2618.33
1679,42,2026-01-21 22:16:31,108.181.241.116,Customer_DB,5,2104.78
1680,42,2026-01-29 07:07:12,212.141.58.24,Email_System,4,490.53
1681,43,2026-01-22 00:52:32,175.157.19.227,Finance_DB,4,3003.07
1682,43,2026-01-03 22:08:17,179.159.26.7,Customer_DB,4,3764.39
1683,43,2026-01-08 06:12:56,180.84.110.170,File_Server,3,3300.37
1684,43,2026-01-18 14:43:22,60.219.80.95,Customer_DB,4,4139.33
1685,43,2025-12-31 17:47:29,107.59.29.13,Internal_Wiki,5,2163.17
1686,43,2026-01-21 14:30:40,84.189.164.32,Finance_DB,2,4375.37
1687,43,2026-01-07 11:50:01,179.244.19.0,Internal_Wiki,4,2150.49
1688,43,2026-01-03 23:00:44,92.194.241.149,Finance_DB,3,1759.08
1689,43,2026-01-17 03:37:35,88.148.227.55,Internal_Wiki,5,2884.84
1690,43,2026-01-24 08:54:05,138.59.203.209,Finance_DB,1,1280.04
1691,43,2026-01-17 21:57:34,4.89.235.110,Email_System,0,1423.5
1692,43,2026-01-07 19:51:44,212.205.136.255,Customer_DB,3,1296.45
1693,43,2026-01-07 09:39:18,213.185.70.203,File_Server,5,3720.79
1694,43,2026-01-02 00:32:52,51.207.37.220,File_Server,4,2617.48
1695,43,2026-01-21 04:41:43,43.144.134.16,Customer_DB,0,1881.4
1696,43,2026-01-05 05:43:38,214.125.194.220,Email_System,5,4023.39
1697,43,2025-12-30 16:52:59,144.50.248.98,Finance_DB,2,541.85
1698,43,2025-12-31 02:59:24,31.244.224.144,Finance_DB,5,2931.0
1699,43,2026-01-25 21:59:30,167.229.61.112,HR_Portal,4,2123.57
1700,43,2026-01-11 01:54:55,119.156.132.44,HR_Portal,4,1385.05
1701,43,2026-01-21 13:24:38,37.20.248.95,Internal_Wiki,3,3777.31
1702,43,2026-01-28 17:14:06,143.169.97.106,Finance_DB,4,3921.1
1703,43,2026-01-26 02:27:58,124.212.158.243,Finance_DB,1,1857.36
1704,43,2026-01-01 21:45:41,96.112.197.92,Customer_DB,3,1276.35
1705,43,2026-01-16 11:24:16,66.19.94.8,HR_Portal,4,1728.34
1706,43,2026-01-27 14:17:37,171.49.154.169,Internal_Wiki,3,3681.55
1707,43,2026-01-15 14:32:21,209.145.170.58,Internal_Wiki,0,3741.59
1708,43,2026-01-04 19:37:48,43.104.107.246,Finance_DB,5,4746.73
1709,43,2026-01-07 08:44:09,139.90.214.84,File_Server,1,2546.63
1710,43,2026-01-21 15:16:26,187.134.170.86,HR_Portal,4,3073.99
1711,43,2026-01-01 06:31:25,83.39.164.14,Internal_Wiki,5,269.74
1712,43,2026-01-15 04:52:53,56.64.138.213,Finance_DB,5,36.4
1713,43,2026-01-02 19:36:15,178.19.223.104,File_Server,1,2363.63
1714,43,2026-01-13 17:56:30,19.231.157.67,Customer_DB,3,449.82
1715,43,2026-01-12 20:29:15,58.123.2.117,HR_Portal,1,1860.47
1716,43,2026-01-25 00:01:26,101.107.8.186,Customer_DB,0,3625.23
1717,43,2026-01-29 05:51:40,69.156.97.142,Finance_DB,4,3284.31
1718,43,2026-01-23 00:16:30,185.48.163.111,HR_Portal,5,4818.01
1719,43,2026-01-20 06:19:13,148.65.89.62,File_Server,1,3205.05
1720,43,2026-01-12 03:17:34,13.169.98.31,Finance_DB,0,1016.52
1721,44,2026-01-05 19:53:37,159.196.247.153,Internal_Wiki,4,1437.17
1722,44,2026-01-24 18:16:05,191.237.126.197,File_Server,4,2557.63
1723,44,2026-01-23 10:34:34,163.185.58.83,Internal_Wiki,1,3079.8
1724,44,2026-01-13 15:12:36,192.176.12.243,Internal_Wiki,0,1805.1
1725,44,2026-01-05 06:29:17,71.140.24.83,Internal_Wiki,0,4878.47
1726,44,2026-01-09 14:19:29,166.162.85.66,File_Server,2,3900.57
1727,44,2026-01-19 15:09:35,86.96.170.145,HR_Portal,5,1981.76
1728,44,2026-01-26 17:41:53,163.101.188.118,Customer_DB,1,2593.54
1729,44,2025-12-31 01:55:45,146.6.44.1,Internal_Wiki,5,352.4
1730,44,2026-01-11 21:11:05,164.236.162.233,File_Server,4,1429.62
1731,44,2026-01-14 02:37:23,13.46.202.194,Customer_DB,4,1747.0
1732,44,2025-12-30 19:54:37,85.84.129.196,HR_Portal,1,3035.75
1733,44,2026-01-16 02:28:55,33.221.15.37,Email_System,3,4649.27
1734,44,2026-01-08 01:23:22,98.180.24.60,Customer_DB,0,1312.93
1735,44,2026-01-22 18:58:06,209.35.75.14,Finance_DB,4,541.26
1736,44,2026-01-06 02:55:54,30.189.97.209,File_Server,4,1478.32
1737,44,2026-01-25 14:22:46,222.204.142.8,File_Server,4,4783.98
1738,44,2026-01-19 15:03:25,209.202.239.61,Customer_DB,4,1258.21
1739,44,2026-01-24 19:51:40,52.49.50.210,Finance_DB,3,2820.21
1740,44,2026-01-26 11:35:42,5.170.133.131,Email_System,2,4806.58
1741,44,2026-01-27 13:29:02,150.161.79.54,Finance_DB,5,2309.0
1742,44,2026-01-02 17:54:38,195.31.48.233,Customer_DB,0,2415.03
1743,44,2026-01-01 01:05:10,56.3.241.231,HR_Portal,0,1919.54
1744,44,2026-01-25 11:14:25,171.142.234.118,Email_System,5,3508.87
1745,44,2026-01-08 15:04:45,147.186.225.255,HR_Portal,3,4777.67
1746,44,2026-01-14 19:11:07,145.96.54.176,Customer_DB,4,58.52
1747,44,2026-01-19 14:57:35,79.53.135.215,HR_Portal,1,1443.58
1748,44,2026-01-17 13:41:35,25.175.34.101,Finance_DB,5,3746.45
1749,44,2026-01-10 00:35:17,10.204.218.42,HR_Portal,0,2777.21
1750,44,2026-01-04 23:31:33,34.100.174.33,Email_System,3,1576.23
1751,44,2026-01-09 08:13:43,222.51.101.186,Email_System,4,1352.69
1752,44,2026-01-24 02:17:36,94.227.244.38,Internal_Wiki,5,4651.97
1753,44,2026-01-23 19:22:20,109.113.29.95,Email_System,3,3688.19
1754,44,2026-01-23 00:03:09,185.238.117.99,Email_System,5,1217.86
1755,44,2026-01-15 10:08:35,70.73.192.233,HR_Portal,1,1153.75
1756,44,2026-01-24 14:07:16,136.126.112.28,Email_System,4,1786.58
1757,44,2026-01-09 11:49:38,190.179.37.97,File_Server,0,4601.74
1758,44,2026-01-18 08:20:23,179.180.237.173,Internal_Wiki,5,2468.4
1759,44,2025-12-30 17:33:19,34.209.99.8,File_Server,4,4790.39
1760,44,2026-01-28 09:09:43,218.170.79.71,Finance_DB,2,3107.13
1761,45,2026-01-22 04:43:00,211.76.158.79,Finance_DB,4,4345.16
1762,45,2026-01-24 19:17:02,185.255.215.191,Finance_DB,1,4922.13
1763,45,2025-12-31 14:57:30,147.250.38.54,Customer_DB,2,1995.42
1764,45,2026-01-09 17:15:17,44.82.170.247,Customer_DB,1,280.2
1765,45,2026-01-13 10:38:31,125.70.207.51,Finance_DB,3,4698.88
1766,45,2026-01-20 22:42:14,145.115.42.164,File_Server,4,1742.97
1767,45,2026-01-06 18:44:17,105.212.212.109,Internal_Wiki,1,2291.41
1768,45,2025-12-31 06:32:32,202.52.106.136,File_Server,5,2595.84
1769,45,2026-01-09 13:26:49,6.140.65.209,HR_Portal,5,52.01
1770,45,2026-01-12 16:33:55,82.33.14.214,Internal_Wiki,1,1903.35
1771,45,2026-01-27 09:37:19,113.35.207.145,File_Server,2,1814.4
1772,45,2026-01-14 15:32:53,149.173.229.231,HR_Portal,1,2747.33
1773,45,2026-01-25 18:35:05,20.41.144.246,Email_System,2,2362.01
1774,45,2025-12-31 22:32:45,17.157.85.238,Customer_DB,2,1835.96
1775,45,2026-01-04 16:10:50,37.130.251.181,Finance_DB,3,1060.56
1776,45,2026-01-20 05:38:07,60.136.148.211,Internal_Wiki,2,1831.74
1777,45,2026-01-29 10:49:34,53.68.237.211,Finance_DB,2,2259.14
1778,45,2026-01-09 03:37:30,178.131.114.19,Customer_DB,1,4896.57
1779,45,2026-01-22 03:20:28,133.242.86.170,Internal_Wiki,1,4072.81
1780,45,2026-01-22 06:20:52,83.221.117.22,Internal_Wiki,2,4022.4
1781,45,2026-01-22 02:59:35,23.41.82.255,Customer_DB,3,4282.98
1782,45,2026-01-06 12:12:53,216.65.247.221,Email_System,1,4002.19
1783,45,2026-01-17 04:12:58,53.36.23.222,Internal_Wiki,1,2370.21
